Particle #,Steps,Kill Event,Charge,Starting Global x-Position (mm),Starting Global y-Position (mm),Starting Global z-Position (mm),Ending Calorimeter x-Position (mm),Ending Calorimeter y-Position (mm),Starting Momentum (GeV/c),Ending Momentum (GeV/c),Delta Momentum (GeV/c),Steps Inside Short Quad,Distance Inside Short Quad (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside Long Quad,Distance Inside Long Quad (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside Standoff Plate,Distance Inside Standoff Plate (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside HV Standoff,Distance Inside HV Standoff (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside HV Standoff Screws,Distance Inside HV Standoff Screws (cm),Total # of Photons Released,# of Detectable Photons Released,dt,Pair Produced,Kill Timestamp,x Calorimeter Angle,y Calorimeter Angle,Total Calorimeter Angle
2,1169,Into the Iron,-1.0,6811.439,1863.085,-16.227,0.0,0.0,0.0696505,0.0696504,-0.0000001,0.0,0.0,0,0,52.0,1.55887882806,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,9.881000e-09,0,0,0
3,1247,Inner Limit Reached,1.0,6911.306,1450.185,-15.830,0.0,0.0,0.0816275,0.0816275,0.0000000,0.0,0.0,0,0,60.0,1.79871950311,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,1.137600e-08,0,0,0
4,1170,Into the Iron,-1.0,6911.306,1450.185,-15.830,0.0,0.0,0.0816275,0.0816487,0.0000212,0.0,0.0,0,0,14.0,0.419701217393,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,1.129900e-08,0,0,0
0,7846,Calorimeter Contact,1.0,-2318.356,6731.581,-5.260,-0.0632703158089,-0.00453772243174,2.2488359,2.2488377,0.0000018,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.846000e-09,1.64157230466,1.57111329266,1.45036515395
0,7354,Calorimeter Contact,1.0,6749.724,2177.451,4.023,-0.0452439192515,0.00696953855755,2.2435726,2.2435844,0.0000118,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.354000e-09,1.63741836151,1.57212570641,1.45452102044
0,13390,Calorimeter Contact,1.0,5241.416,-4801.462,-4.190,-0.0289327266885,0.000717838118799,2.6900339,2.0133128,-0.6767210,0.0,0.0,0,0,38.0,1.13921131985,0,0,71.0,2.1285264066,1,1,14.0,0.419709433628,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.339000e-08,1.64714606869,1.57202947665,1.44478124236
0,9332,Calorimeter Contact,1.0,-7071.204,-944.181,-9.580,0.00412779673634,-0.00252700330277,2.1907203,2.1907203,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.332000e-09,1.67997353468,1.57331648058,1.41190073882
0,6229,Calorimeter Contact,1.0,-6168.948,3553.912,3.647,-0.0955466761203,0.00928917834825,2.3140713,0.9148938,-1.3991775,22.0,0.659543375739,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.229000e-09,1.71617224608,1.57378679198,1.3756524253
0,6421,Calorimeter Contact,1.0,72.652,-7101.715,11.623,-0.0271307534305,0.0130403433493,2.0221063,2.0221063,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.421000e-09,1.67383012208,1.57153242869,1.41806639602
0,9844,Calorimeter Contact,1.0,-2561.264,-6628.991,3.006,-0.051918542543,-0.000760002701975,2.6969798,1.7376440,-0.9593357,39.0,1.1691905551,2,2,0.0,0.0,0,0,0.0,0.0,0,0,14.0,0.419709423052,0,0,11.0,0.329771689541,0,0,1.000000e-12,0.0,9.844000e-09,1.66912595259,1.56952027651,1.42277362282
0,7921,Calorimeter Contact,1.0,-519.491,7099.213,10.400,-0.110758514463,0.0103363450606,2.6001612,2.6001612,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.921000e-09,1.59005332868,1.57076952113,1.50194756059
0,5328,Calorimeter Top Contact,1.0,-4046.616,-5863.158,-16.245,0.0,0.0,2.0086583,2.0086839,0.0000256,17.0,0.509647162109,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.328000e-09,0,0,0
0,5290,Calorimeter Contact,1.0,6006.956,-3780.397,-18.078,-0.104388508898,-0.0146765990292,2.0151600,1.7995633,-0.2155966,23.0,0.689522631232,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.290000e-09,1.63758639637,1.57299914109,1.45434679585
0,9200,Calorimeter Contact,1.0,-4347.208,-5632.762,32.921,0.0236706675888,0.0314802046024,2.1567184,2.1567452,0.0000268,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.200000e-09,1.68419700249,1.57016393006,1.40768705182
0,3993,Calorimeter Top Contact,1.0,-674.587,-7080.955,7.989,0.0,0.0,1.9345358,1.9345358,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,3.993000e-09,0,0,0
0,3992,Calorimeter Top Contact,1.0,4419.152,-5527.392,-6.122,0.0,0.0,1.8775742,1.4498867,-0.4276875,0.0,0.0,0,0,29.0,0.869398081774,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,3.992000e-09,0,0,0
0,10529,Calorimeter Contact,1.0,5874.724,-4030.417,9.638,0.0629747699046,0.00697667795414,2.1273609,2.1273855,0.0000246,18.0,0.539626408833,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.052900e-08,1.70579289819,1.56991696264,1.38606347944
0,4159,Calorimeter Contact,1.0,-6987.612,-1241.453,-5.756,-0.101408064354,-0.00797805662503,1.7975980,1.7975980,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.159000e-09,1.64676046152,1.56901446845,1.44516354471
0,14697,Calorimeter Contact,1.0,7047.916,-1160.755,2.144,0.00928820372343,-0.00268530438167,2.5984538,2.5984538,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.469700e-08,1.63082089715,1.56970038797,1.46112824885
0,9110,Calorimeter Contact,1.0,-7064.611,988.761,-4.776,-0.0868015965248,-0.00612941089039,2.4659042,2.4659042,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.110000e-09,1.61670944971,1.57030079363,1.47525896982
0,10366,Calorimeter Contact,1.0,-5463.800,-4588.702,14.130,-0.112483759254,0.020807048787,2.6823028,2.6823225,0.0000198,0.0,0.0,0,0,30.0,0.89937735768,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.036600e-08,1.58804310638,1.57279456457,1.50417464457
0,9420,Calorimeter Contact,1.0,-7050.621,-973.584,-0.999,0.109123586782,-0.000721731369883,1.9304361,1.9304361,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.420000e-09,1.74878739232,1.57089438636,1.34301686659
0,5761,Calorimeter Top Contact,1.0,6255.471,3433.659,-8.899,0.0,0.0,1.9708983,1.9709179,0.0000196,0.0,0.0,0,0,15.0,0.449688671886,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.761000e-09,0,0,0
0,5551,Calorimeter Contact,1.0,3389.580,-6263.524,6.120,-0.0225034703366,0.00390506798264,1.8249094,1.8249350,0.0000256,0.0,0.0,0,0,15.0,0.449688669371,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.551000e-09,1.71169440435,1.56945230683,1.38015223254
0,5728,Calorimeter Contact,1.0,6219.311,3430.429,-2.066,-0.0994002821845,-0.00010624356032,2.1543819,1.8034424,-0.3509395,0.0,0.0,0,0,23.0,0.689522634004,0,0,0.0,0.0,0,0,14.0,0.419709426153,1,1,0.0,0.0,0,0,1.000000e-12,0.0,5.728000e-09,1.63531449388,1.57194208281,1.4566285139
0,5639,Calorimeter Contact,1.0,167.758,7111.012,-1.954,-0.108045871435,-0.000218873843583,2.1830835,2.1830835,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.639000e-09,1.62211179072,1.57182253597,1.46984944548
0,6760,Calorimeter Contact,1.0,-4897.305,-5144.452,8.199,-0.0154214131101,0.00706659856169,2.0030606,2.0030719,0.0000113,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.760000e-09,1.68165627293,1.57022723522,1.41023111714
0,5424,Calorimeter Top Contact,1.0,-6661.510,2457.577,1.124,0.0,0.0,2.3849317,2.3849317,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.424000e-09,0,0,0
0,6572,Calorimeter Top Contact,1.0,-3718.502,-6088.837,-5.136,0.0,0.0,2.2887365,1.9784582,-0.3102784,20.0,0.599584896507,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.572000e-09,0,0,0
0,13935,Calorimeter Contact,1.0,-4680.590,-5359.883,-10.025,-0.0286800527085,-0.00971261714986,2.7914270,2.5842495,-0.2071776,0.0,0.0,0,0,41.0,1.22914905612,1,1,36.0,1.0792528277,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.393500e-08,1.60859264912,1.57091234304,1.48338555999
0,9740,Calorimeter Contact,1.0,6514.986,2856.319,-0.255,0.0169462104355,-0.00177522972924,2.2848186,2.2848451,0.0000264,0.0,0.0,0,0,23.0,0.689522636156,0,0,0.0,0.0,0,0,16.0,0.479667920804,0,0,9.0,0.269813205452,0,0,1.000000e-12,0.0,9.740000e-09,1.66496991782,1.57027810987,1.42693824447
0,10942,Calorimeter Contact,1.0,3180.434,-6376.762,24.012,-0.0887336860025,0.021154215536,2.6965545,2.6965623,0.0000078,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.094200e-08,1.5904799279,1.5698242749,1.50155683512
0,7591,Calorimeter Contact,1.0,-5315.208,4713.387,15.468,-0.0115851365303,0.0104292913246,2.0872895,2.0873065,0.0000169,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.591000e-09,1.67409177214,1.56855331562,1.4177930357
0,10788,Calorimeter Contact,1.0,-2294.989,-6729.171,-14.834,-0.0814310643557,-0.0131354303872,2.6318564,2.6318574,0.0000010,34.0,1.01929433799,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.078800e-08,1.5939552706,1.57132294367,1.49804765368
0,12283,Calorimeter Contact,1.0,3535.027,-6173.556,0.734,-0.0834012266024,0.00586323978365,2.7607111,2.7607305,0.0000195,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.228300e-08,1.58156701413,1.57217286204,1.51075699181
0,10967,Calorimeter Contact,1.0,-2234.313,-6744.145,28.198,-0.000376447680786,0.0337367245683,2.4030956,2.4030956,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,32.0,0.959335843911,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.096700e-08,1.64212649904,1.57248076737,1.4498044116
0,6262,Calorimeter Contact,1.0,-5027.372,-5050.680,4.799,-0.0502449039458,0.00904041678472,1.8872212,1.8872354,0.0000142,0.0,0.0,0,0,15.0,0.449688670516,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.262000e-09,1.68984384009,1.57303991894,1.40202174568
0,9962,Calorimeter Contact,1.0,2545.419,6663.159,-3.577,-0.0942182527553,-0.00308902954683,2.6132943,2.2144849,-0.3988094,28.0,0.839418864327,1,1,0.0,0.0,0,0,0.0,0.0,0,0,14.0,0.419709430026,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.962000e-09,1.61685185776,1.5709676277,1.47511619527
0,10181,Calorimeter Top Contact,1.0,5689.692,-4283.820,0.503,0.0,0.0,2.8078962,2.6005327,-0.2073635,0.0,0.0,0,0,40.0,1.19916981214,0,0,0.0,0.0,0,0,15.0,0.449688679471,1,1,0.0,0.0,0,0,1.000000e-12,0.0,1.018100e-08,0,0,0
0,8146,Inner Limit Reached,1.0,-5424.919,4564.324,23.765,0.0,0.0,1.8240170,1.8240390,0.0000220,23.0,0.689522626342,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.146000e-09,0,0,0
0,6519,Calorimeter Contact,1.0,1935.201,-6857.060,10.248,-0.0237624458344,0.0146191571673,1.8513151,1.8513132,-0.0000019,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.519000e-09,1.70708140269,1.57302081326,1.38476349579
0,10167,Calorimeter Contact,1.0,-668.597,-7097.948,-1.196,-0.0785314032575,-0.00162924197505,2.5754695,2.5754695,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.016700e-08,1.60700916023,1.57065432161,1.48497103678
0,5682,Calorimeter Top Contact,1.0,6749.821,-2224.684,-2.291,0.0,0.0,2.2359810,2.2359810,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.682000e-09,0,0,0
0,6308,Calorimeter Contact,1.0,-3586.794,6145.040,25.738,-0.0673085131085,0.0233427946304,2.0350315,2.0350586,0.0000272,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.308000e-09,1.65893039257,1.56943049291,1.43298124845
0,40380,Calorimeter Contact,1.0,-2674.321,-6600.837,9.405,-0.0953060246542,0.0188668920642,3.0587178,3.0587283,0.0000105,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.038000e-08,1.53442746585,1.57140061315,1.58393929756
0,16017,Calorimeter Top Contact,1.0,-6447.061,2983.297,10.123,0.0,0.0,2.9534641,2.7600670,-0.1933970,0.0,0.0,0,0,72.0,2.15850566503,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.601700e-08,0,0,0
0,20386,Calorimeter Contact,1.0,-1314.636,-7010.716,-0.161,-0.0927795823351,0.00447738432179,3.0011449,2.7728033,-0.2283415,67.0,2.00860943703,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,2.038600e-08,1.56763581795,1.57153601139,1.61580964199
0,5840,Calorimeter Top Contact,1.0,-5404.700,-4643.759,22.783,0.0,0.0,2.3488576,2.3488845,0.0000269,0.0,0.0,0,0,22.0,0.659543391993,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.840000e-09,0,0,0
0,11118,Calorimeter Contact,1.0,-5970.920,3893.714,10.861,-0.0718546461742,0.0101103900157,2.4764795,2.4764816,0.0000021,0.0,0.0,0,0,24.0,0.719501883883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.111800e-08,1.62040379143,1.57051637447,1.47155988053
0,6958,Calorimeter Top Contact,1.0,-1699.252,6909.324,-0.210,0.0,0.0,2.4146877,2.4146876,-0.0000001,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.958000e-09,0,0,0
0,8137,Calorimeter Contact,1.0,2404.827,-6711.132,-30.785,-0.0437344518196,-0.0293346648542,2.2997504,2.2997524,0.0000021,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.137000e-09,1.64824397674,1.57145651806,1.44368446956
0,11919,Calorimeter Contact,1.0,6091.763,-3683.955,-5.338,-0.111947797799,-0.0102325945596,2.7044987,2.5912771,-0.1132215,0.0,0.0,0,0,34.0,1.01929433901,0,0,17.0,0.509647169407,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.191900e-08,1.58219706604,1.56948198453,1.51006441496
0,7963,Calorimeter Contact,1.0,1305.319,6965.238,-1.693,0.0938386295653,-0.00406367255051,1.8658050,1.8658050,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.963000e-09,1.74008239767,1.56980424624,1.35173076266
0,7832,Calorimeter Top Contact,1.0,-3616.761,6118.000,20.923,0.0,0.0,2.6008811,2.5608215,-0.0400596,0.0,0.0,0,0,34.0,1.01929433744,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.832000e-09,0,0,0
0,4368,Calorimeter Top Contact,1.0,-6546.870,2764.670,-6.225,0.0,0.0,1.8760973,1.8760973,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.368000e-09,0,0,0
0,8239,Calorimeter Contact,1.0,-1229.793,-6997.215,5.235,0.0264523776081,0.00350100437202,2.1109270,2.1109270,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.239000e-09,1.68685582382,1.57009455498,1.40502470788
0,10179,Calorimeter Contact,1.0,5450.444,4533.477,17.813,-0.0783313189821,0.0168187160305,2.7342536,2.6173158,-0.1169378,0.0,0.0,0,0,53.0,1.5888999987,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.017900e-08,1.58591047723,1.57041020692,1.50610670971
0,5305,Calorimeter Contact,1.0,-6926.950,-1581.658,8.914,-0.102467310795,0.00534005921982,2.3185908,2.3185918,0.0000010,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.305000e-09,1.61163634562,1.56854792009,1.48035129088
0,4662,Calorimeter Contact,1.0,-6373.688,-3144.613,5.176,-0.0817118827581,0.0019757239828,1.8290472,0.8517510,-0.9772962,0.0,0.0,0,0,18.0,0.53962640022,1,1,0.0,0.0,0,0,18.0,0.539626343212,1,1,0.0,0.0,0,0,1.000000e-12,0.0,4.662000e-09,1.75145332181,1.56849462512,1.340336689
0,22758,Calorimeter Top Contact,1.0,672.235,7097.418,8.793,0.0,0.0,3.0311530,1.2441504,-1.7870026,0.0,0.0,0,0,82.0,2.45829800889,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,2.275800e-08,0,0,0
1,1435,Calorimeter Top Contact,1.0,6044.818,3651.210,14.195,0.0,0.0,0.7513686,0.7513685,-0.0000000,0.0,0.0,0,0,80.0,2.39833910936,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,2.354300e-08,0,0,0
2,2741,Into the Iron,-1.0,6044.818,3651.210,14.195,0.0,0.0,0.7513686,0.7513686,0.0000001,0.0,0.0,0,0,7.0,0.209854672069,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,2.484900e-08,0,0,0
0,5505,Calorimeter Top Contact,1.0,6782.365,-2158.633,11.105,0.0,0.0,2.2918955,2.2918955,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.505000e-09,0,0,0
0,9452,Calorimeter Contact,1.0,5688.739,-4296.209,10.065,0.0088996630029,0.00901485947023,2.3686615,2.2266729,-0.1419887,22.0,0.659543390875,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.452000e-09,1.67041798648,1.57039223092,1.42148371034
0,11362,Calorimeter Contact,1.0,-6327.916,-3298.434,-21.302,0.0808617898491,-0.0155928190991,2.2238725,2.0000052,-0.2238674,0.0,0.0,0,0,18.0,0.539626407348,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.136200e-08,1.7269986088,1.57256729914,1.36482611733
0,9019,Calorimeter Contact,1.0,2650.037,-6599.788,9.517,-0.0680782922631,0.00539792275571,2.4572573,2.4572669,0.0000096,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.019000e-09,1.61600526515,1.56924975504,1.47596637425
0,7485,Calorimeter Contact,1.0,6353.854,-3221.379,2.680,-0.100034515391,0.00581097938487,2.4262724,2.4262946,0.0000222,24.0,0.719501883243,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.485000e-09,1.61147826535,1.57217810725,1.48050150117
0,5007,Calorimeter Contact,1.0,-6932.053,-1493.283,1.244,-0.0863017917668,0.00417969972502,2.1194792,2.1194801,0.0000008,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.007000e-09,1.62718965073,1.57275194125,1.46476159835
0,5681,Calorimeter Contact,1.0,4906.537,-5117.754,-26.237,-0.042915643134,-0.0264551839698,1.8832770,1.8832806,0.0000037,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.681000e-09,1.67340780528,1.57068171085,1.41849057624
0,10035,Calorimeter Contact,1.0,5494.056,4510.580,5.424,-0.00807769164526,0.00585615023424,2.3481138,2.3481401,0.0000263,0.0,0.0,0,0,26.0,0.779460372343,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.003500e-08,1.6473326448,1.57091960922,1.44459790403
0,6050,Calorimeter Contact,1.0,5028.677,4979.692,0.828,-0.0490835584973,0.00128996900689,2.0363907,2.0363965,0.0000057,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,15.0,0.449688672842,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.050000e-09,1.64726767901,1.57105009248,1.44466283636
0,9213,Calorimeter Contact,1.0,-2756.815,-6588.508,-3.617,-0.00907416326561,-0.00155446337277,2.2113875,2.2113875,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,21.0,0.629564144992,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.213000e-09,1.67575949495,1.57154302412,1.41613459832
0,6044,Calorimeter Contact,1.0,-5040.175,-4985.325,-11.404,-0.0367697959037,-0.00789206659993,1.9898215,1.9898291,0.0000076,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.044000e-09,1.66542433808,1.57274217394,1.42647435906
0,9555,Calorimeter Contact,1.0,5697.313,-4265.029,28.741,-0.0377376807645,0.0272643584351,2.3811167,2.3811346,0.0000178,0.0,0.0,0,0,0.0,0.0,0,0,58.0,1.73879621636,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.555000e-09,1.6365395693,1.57017381748,1.45540356483
0,6164,Calorimeter Contact,1.0,1830.251,-6857.209,-7.860,-0.0211951619372,-0.0117774737519,1.7722706,1.7722731,0.0000024,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.164000e-09,1.70329743769,1.56868345774,1.3885532058
0,5295,Calorimeter Top Contact,1.0,6704.507,-2403.896,11.309,0.0,0.0,1.8338739,1.8338739,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.295000e-09,0,0,0
0,7545,Calorimeter Contact,1.0,-2231.415,6739.502,-14.728,-0.0637087331891,-0.0159442345141,2.2842871,2.2842942,0.0000072,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.545000e-09,1.62869175733,1.57028331686,1.46326141697
0,5981,Calorimeter Contact,1.0,7097.847,-58.837,3.535,-0.0184995370571,-0.00015847943958,1.9864184,1.9864184,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.981000e-09,1.68100894673,1.56873704042,1.4108693824
0,4955,Calorimeter Top Contact,1.0,2900.166,-6486.785,15.451,0.0,0.0,2.2504256,2.2504511,0.0000255,0.0,0.0,0,0,24.0,0.719501880652,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.955000e-09,0,0,0
0,8110,Calorimeter Contact,1.0,6994.592,-1273.200,1.587,0.0108994476089,0.00213099574107,2.0463821,2.0463821,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.110000e-09,1.690930403,1.57101994212,1.40094617588
0,8449,Inner Limit Reached,1.0,-6997.979,1185.831,17.540,0.0,0.0,2.2458188,0.6934697,-1.5523490,0.0,0.0,0,0,0.0,0.0,0,0,32.0,0.959335818678,1,1,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.449000e-09,0,0,0
