Photon #,Steps,Kill Event,Starting Global x-Position,Starting Global y-Position,Starting Global z-Position,Ending Calorimeter x-Position (mm),Ending Calorimeter y-Position (mm),Energy (GeV),Steps Inside Matter,Distance Inside Matter (cm),dt,Kill Timestamp,x Calorimeter Angle,y Calorimeter Angle,Total Calorimeter Angle
0,32,Pair-Production in Standoff Plate,2.13837930419,-6.70102133597,0.0113835038211,0.0,0.0,0.277675873407,32,0.009593358656,1e-12,6.245e-09,0,0,0
1,1100,Calorimeter Contact,2.13662548326,-6.70142087264,0.0113845068173,-0.0960571473389,0.0115683894627,0.280402432683,44,0.013190868151999999,1e-12,7.319e-09,1.55920745852,1.57135393057,1.60869078195
0,2656,Calorimeter Contact,4.18686924884,-5.66015454172,0.000262201673641,-0.0899273426008,0.0008138843447,0.510417330608,25,0.00749481145,1e-12,7.558e-09,1.50602033321,1.57148917888,1.55550262525
1,2648,Calorimeter Contact,4.18506774878,-5.66123087592,0.000263655656517,-0.0894901369015,0.000813676632783,0.24127073638,18,0.0053962642439999995,1e-12,7.557e-09,1.5066056736,1.57148917889,1.5560885993
2,2642,Calorimeter Contact,4.18352309776,-5.66215259705,0.000264901927532,-0.0890580934225,0.000813676632704,0.144032980592,12,0.003597509496,1e-12,7.557e-09,1.50714892545,1.57148917889,1.55663243736
0,2642,Calorimeter Contact,5.658641357,4.18068823509,0.00200000339001,-0.10536875874,0.00108345445297,1.14018537774,9,0.0026981321219999997,1e-12,1.0221e-08,1.48093021789,1.56963914505,1.53037656786
0,8346,Heading Out,4.6952377443,-5.27447900626,-0.0185516191535,0.0,0.0,0.763965156922,23,0.0068952265339999996,1e-12,1.1507e-08,0,0,0
0,8806,Heading Out,6.73643842434,2.11830101513,0.0217269235313,0.0,0.0,0.90040164528,115,0.03447613267,1e-12,1.5653e-08,0,0,0
0,2726,Calorimeter Contact,4.2146768858,-5.6660200861,0.0124383830578,-0.112322110823,0.0143071846512,0.480663426694,6,0.001798754748,1e-12,6.01e-09,1.50227393044,1.57308306475,1.55169230639
1,2721,Calorimeter Contact,4.21339303348,-5.66679377792,0.0124418107934,-0.11192169493,0.0143071846509,0.0646734697692,1,0.000299792458,1e-12,6.01e-09,1.50276266985,1.57308306472,1.55218097636
0,2621,Calorimeter Contact,6.44586043321,-2.81437694793,-0.0173404877026,-0.0705245206796,-0.0190473238565,0.386338297568,34,0.010192943572,1e-12,7.012e-09,1.52312360383,1.56862410909,1.57253251067
0,7578,Heading Out,4.71531837651,5.25689603593,-0.00410267084024,0.0,0.0,0.1210109366,55,0.01648858519,1e-12,1.3162e-08,0,0,0
1,2310,Pair-Production in Short Quad,4.71553150983,5.25668520516,-0.00410237022896,0.0,0.0,0.376340114591,54,0.016188792732,1e-12,7.895e-09,0,0,0
0,7979,Heading Out,6.26804446937,3.25317459927,0.00520353387665,0.0,0.0,0.293819972507,52,0.015589207816,1e-12,1.4141e-08,0,0,0
0,8346,Heading Out,5.00063691708,4.98582260769,0.0138672464889,0.0,0.0,1.12596880351,22,0.0065954340759999995,1e-12,1.459e-08,0,0,0
0,8592,Heading Out,2.94475512804,-6.39545686396,-0.00212158033015,0.0,0.0,0.211056490215,31,0.009293566198,1e-12,1.4162e-08,0,0,0
0,7489,Heading Out,-5.07507334217,-4.91052608622,0.0166695599337,0.0,0.0,0.605154911382,25,0.00749481145,1e-12,1.5815e-08,0,0,0
0,7865,Heading Out,-4.54296128128,-5.40629933355,-0.0138494497655,0.0,0.0,0.085617114233,35,0.01049273603,1e-12,1.2198e-08,0,0,0
0,5998,Heading Out,-5.12019665612,-4.86361396642,0.00391036238842,0.0,0.0,0.0550209427398,11,0.0032977170379999998,1e-12,1.6362e-08,0,0,0
1,63,Pair-Production in Short Quad,-5.13006915573,-4.8531457179,0.00391837794124,0.0,0.0,0.0593874735623,63,0.018886924854,1e-12,1.0475e-08,0,0,0
0,6,Pair-Production in Short Quad,5.29003310575,-4.67787802215,-0.0204359919934,0.0,0.0,0.301002510769,6,0.001798754748,1e-12,3.741e-09,0,0,0
0,1389,Calorimeter Top Contact,1.78736300308,-6.83187117714,0.0192226007287,0.0,0.0,0.0467076971358,85,0.02548235893,1e-12,6.455e-09,0,0,0
0,8572,Heading Out,3.74473071349,-5.98729035125,-0.00260031811956,0.0,0.0,0.052866997404,99,0.029679453342,1e-12,1.1873e-08,0,0,0
1,8592,Heading Out,3.74046573562,-5.98948536445,-0.00259736541969,0.0,0.0,1.52351559941,83,0.024882774014,1e-12,1.1909e-08,0,0,0
0,8628,Heading Out,-5.84287799844,-3.96567139947,-0.0159050007205,0.0,0.0,0.070937650579,22,0.0065954340759999995,1e-12,1.1878e-08,0,0,0
0,2001,Calorimeter Contact,-5.39938826461,4.55135669007,-0.0120900521959,-0.105560540339,-0.0123406685194,0.23561458628,7,0.002098547206,1e-12,5.638e-09,1.54324068887,1.5703785528,1.59276631799
1,1995,Calorimeter Contact,-5.39808837249,4.55259999139,-0.0120908036691,-0.105275371966,-0.0123406685194,0.935129120134,1,0.000299792458,1e-12,5.638e-09,1.54371709076,1.57037855281,1.5932430454
0,6782,Heading Out,1.79801341084,-6.82924074731,0.0149695309526,0.0,0.0,0.108703060653,190,0.05696056702,1e-12,2.1948e-08,0,0,0
1,871,Pair-Production in Long Quad,1.79073002744,-6.83100835558,0.0149783681081,0.0,0.0,0.0970670828761,108,0.032377585464,1e-12,1.6062e-08,0,0,0
0,7129,Heading Out,2.84035026293,-6.46535982767,0.0104043834721,0.0,0.0,1.16429073905,79,0.023683604182,1e-12,1.0048e-08,0,0,0
1,7138,Heading Out,2.83895904283,-6.46591785406,0.0104051896766,0.0,0.0,0.0400387023996,73,0.021884849434,1e-12,1.0062e-08,0,0,0
0,7972,Heading Out,4.87100709133,5.11279952267,0.00273291082369,0.0,0.0,0.597395122706,28,0.008394188824,1e-12,1.1068e-08,0,0,0
0,8087,Heading Out,6.68101622674,-2.20022171721,-0.00867841213679,0.0,0.0,0.185396583606,80,0.023983396639999998,1e-12,1.6082e-08,0,0,0
1,43,Pair-Production in Standoff Plate,6.68101622674,-2.20022171721,-0.00867841213679,0.0,0.0,0.124849571546,43,0.012891075694,1e-12,8.038e-09,0,0,0
0,8212,Heading Out,7.00350836179,-0.639610506967,0.00250058463947,0.0,0.0,0.208242629558,37,0.011092320946,1e-12,1.7499e-08,0,0,0
0,3095,Trolly Rail Contact,6.38924417138,2.93934468254,-0.0682934159749,0.0,0.0,0.0407709517047,52,0.015589207816,1e-12,1.25072e-07,0,0,0
1,3985,Calorimeter Contact,6.38749346488,2.94472246277,-0.00830296377165,-0.105245326998,-0.0103995815423,0.0742843607343,46,0.013790453067999999,1e-12,1.1931e-08,1.44536364308,1.5690413832,1.49476028796
2,25,Pair-Production in Standoff Plate,6.38858540248,2.94161077905,-0.00830875117313,0.0,0.0,0.0845301871773,25,0.00749481145,1e-12,7.982e-09,0,0,0
0,8787,Heading Out,5.1781099571,4.80134328674,-0.0112034051719,0.0,0.0,0.0609202304088,20,0.0059958491599999995,1e-12,1.3686e-08,0,0,0
0,3199,Calorimeter Contact,-4.2486943355,-5.60428144921,0.0157014122874,-0.0716990945017,0.0144504760073,0.345386463718,12,0.003597509496,1e-12,8.044e-09,1.49826594621,1.5694919588,1.54772546768
0,7931,Heading Out,6.57743807401,2.56956739933,0.00773946177161,0.0,0.0,1.20985248824,29,0.008693981282,1e-12,1.3409e-08,0,0,0
0,8355,Heading Out,3.33191836226,-6.2264351399,-0.0176392409692,0.0,0.0,0.0644426579356,38,0.011392113403999999,1e-12,1.1128e-08,0,0,0
0,8470,Heading Out,-3.24777472108,6.27037967053,-0.00653869084842,0.0,0.0,0.149991279618,23,0.0068952265339999996,1e-12,1.4658e-08,0,0,0
0,3739,Pair-Production in Long Quad,4.19475420543,-5.67324172162,-0.00232877085552,0.0,0.0,0.56658057118,52,0.015589207816,1e-12,6.89e-09,0,0,0
1,8397,Heading Out,4.19069532007,-5.67579780471,-0.00232480722366,0.0,0.0,0.0875854003151,43,0.012891075694,1e-12,1.1564e-08,0,0,0
0,7764,Heading Out,3.74116363893,-5.98948406096,-0.00613746424148,0.0,0.0,0.30034524766,54,0.016188792732,1e-12,1.0505e-08,0,0,0
1,7774,Heading Out,3.73906180431,-5.99063919021,-0.00613744508569,0.0,0.0,0.127357008371,45,0.01349066061,1e-12,1.0523e-08,0,0,0
0,108,Calorimeter Top Contact,6.68002134742,-2.20288793319,0.0222575840971,0.0,0.0,0.230776445836,43,0.012891075694,1e-12,4.618e-09,0,0,0
1,104,Calorimeter Top Contact,6.6795088245,-2.20397205627,0.0222599367215,0.0,0.0,0.14116310333,39,0.011691905862,1e-12,4.618e-09,0,0,0
2,84,Calorimeter Top Contact,6.67719793405,-2.20884846192,0.0222705235315,0.0,0.0,0.917989950179,20,0.0059958491599999995,1e-12,4.616e-09,0,0,0
0,2606,Calorimeter Contact,5.66230895126,4.1707172669,0.0221241663187,-0.090734519977,0.0209411618222,0.383071400689,9,0.0026981321219999997,1e-12,1.0859e-08,1.49676449403,1.56928209924,1.54621604236
0,7810,Heading Out,6.51779814185,2.71802292748,-0.00663810572057,0.0,0.0,0.0674125386895,48,0.014390037984,1e-12,1.2752e-08,0,0,0
0,8427,Heading Out,1.43368650266,-6.9072855585,0.00317649064354,0.0,0.0,0.104125764918,13,0.003897301954,1e-12,1.433e-08,0,0,0
0,7093,Heading Out,-5.39641071392,4.55510119523,0.000264959116979,0.0,0.0,0.679234657193,123,0.036874472334,1e-12,1.8143e-08,0,0,0
1,7615,Heading Out,-5.21505278123,4.74665540637,0.000152275816846,0.0,0.0,0.785466140863,55,0.01648858519,1e-12,1.9545e-08,0,0,0
0,8006,Heading Out,-6.60765505561,-2.49185313622,0.0135917712763,0.0,0.0,0.0665390278572,47,0.014090245526,1e-12,1.2803e-08,0,0,0
1,8009,Heading Out,-6.60800548446,-2.4907063115,0.0135908368096,0.0,0.0,0.216889231293,42,0.012591283235999999,1e-12,1.281e-08,0,0,0
2,1081,Calorimeter Contact,-6.70267940055,-2.13100932527,0.0133009185194,-0.0942538136192,0.0130483788891,0.234270556009,25,0.00749481145,1e-12,7.123e-09,1.56470408592,1.57001708191,1.61381438273
0,8560,Heading Out,-2.60450851352,6.56370001173,-0.0108044241903,0.0,0.0,1.01082062043,22,0.0065954340759999995,1e-12,1.1421e-08,0,0,0
0,17803,Heading Out,2.94123940239,-6.39327934998,0.00198402659051,0.0,0.0,0.0523446065171,27,0.008094396366,1e-12,2.8428e-08,0,0,0
0,6896,Heading Out,-4.00522896717,5.81578574914,0.00847269494405,0.0,0.0,0.193414689927,73,0.021884849434,1e-12,1.9534e-08,0,0,0
0,8923,Heading Out,1.78269042022,-6.83322430942,0.00231541360609,0.0,0.0,0.561244648198,32,0.009593358656,1e-12,1.2475e-08,0,0,0
0,3122,Calorimeter Contact,-0.902010226658,-6.97592423208,-0.0214181042967,-0.106105361052,-0.0201482438436,1.36939904532,23,0.0068952265339999996,1e-12,8.206e-09,1.4658342419,1.57215307853,1.51526056418
0,8634,Heading Out,2.5014282965,-6.60404289826,-0.00385534911006,0.0,0.0,0.0588714313526,16,0.004796679328,1e-12,1.2415e-08,0,0,0
0,9048,Heading Out,3.22850017214,-6.28054243724,-0.00307699590236,0.0,0.0,0.0914571980344,46,0.013790453067999999,1e-12,1.2248e-08,0,0,0
0,8054,Heading Out,-6.69847842165,-2.23589828566,-0.0181321440837,0.0,0.0,0.142383539308,14,0.004197094412,1e-12,1.4188e-08,0,0,0
1,8055,Heading Out,-6.6985545025,-2.23560830778,-0.0181323701888,0.0,0.0,0.0837112777101,13,0.003897301954,1e-12,1.419e-08,0,0,0
0,8620,Heading Out,1.62868115422,-6.87146080409,-0.0138207902457,0.0,0.0,0.108209125767,13,0.003897301954,1e-12,1.2794e-08,0,0,0
0,4494,Pair-Production in Long Quad,5.1218121524,4.86130813002,0.0122191350732,0.0,0.0,0.27273024254,17,0.005096471786,1e-12,8.794e-09,0,0,0
0,7085,Heading Out,-6.50597713551,-2.72177191985,-0.00237798942115,0.0,0.0,0.350870253411,35,0.01049273603,1e-12,1.5732e-08,0,0,0
0,8741,Heading Out,3.96644147516,-5.84278680217,-0.0165914232081,0.0,0.0,1.57321581276,35,0.01049273603,1e-12,1.3611e-08,0,0,0
0,8364,Heading Out,-5.28480637635,-4.68359467855,-0.0152745287544,0.0,0.0,0.0485028249521,23,0.0068952265339999996,1e-12,1.231e-08,0,0,0
0,8817,Heading Out,-2.41226006853,6.63687341999,0.00378022528914,0.0,0.0,0.198561905264,18,0.0053962642439999995,1e-12,1.1997e-08,0,0,0
1,1144,Calorimeter Contact,-2.14826310944,6.69654162172,0.00374880748983,-0.0812176667595,0.0037090046503,0.222079563871,10,0.0029979245799999998,1e-12,5.227e-09,1.59607623703,1.57068027268,1.49591750531
0,3045,Pair-Production in Long Quad,-3.90820742938,5.88141279032,0.00568431323775,0.0,0.0,0.187289525019,3,0.000899377374,1e-12,6.091e-09,0,0,0
0,8036,Heading Out,-6.39588615599,-2.99340446455,-0.0105876575024,0.0,0.0,0.728666043484,37,0.011092320946,1e-12,1.3368e-08,0,0,0
0,7451,Heading Out,5.581039604,-4.32654317907,-0.000623175921681,0.0,0.0,0.232984302776,71,0.021285264518,1e-12,1.4135e-08,0,0,0
1,7455,Heading Out,5.57929353995,-4.32860015313,-0.000629053263191,0.0,0.0,0.595262492312,61,0.018287339938,1e-12,1.4148e-08,0,0,0
0,8393,Heading Out,5.89668786608,3.88579724213,-0.00451965857674,0.0,0.0,0.0616561178875,38,0.011392113403999999,1e-12,1.2073e-08,0,0,0
1,8404,Heading Out,5.89842897478,3.88264913059,-0.00452236636294,0.0,0.0,0.0841454619587,27,0.008094396366,1e-12,1.2096e-08,0,0,0
0,9022,Heading Out,3.14913299619,-6.32058126935,-0.0165500774842,0.0,0.0,0.139728892831,21,0.0062956416179999995,1e-12,1.1966e-08,0,0,0
0,7960,Heading Out,-3.57858196778,6.08810142862,0.00164137724855,0.0,0.0,0.0451917976529,66,0.019786302228,1e-12,1.2157e-08,0,0,0
0,7376,Heading Out,-6.91093383216,-1.43331717308,-0.00142206695023,0.0,0.0,0.066689160055,14,0.004197094412,1e-12,1.8051e-08,0,0,0
1,7376,Heading Out,-6.91093383216,-1.43331717308,-0.00142206695023,0.0,0.0,1.68387476566,14,0.004197094412,1e-12,1.8051e-08,0,0,0
2,7386,Heading Out,-6.91117924444,-1.43183843726,-0.00142289237357,0.0,0.0,0.348268810827,9,0.0026981321219999997,1e-12,1.8066e-08,0,0,0
0,8168,Heading Out,-0.661474329195,-7.00276606979,-0.00363510468349,0.0,0.0,0.106951503277,11,0.0032977170379999998,1e-12,1.4791e-08,0,0,0
0,7478,Heading Out,-5.85537574331,-3.94734112718,0.0170256085878,0.0,0.0,0.0950593740298,48,0.014390037984,1e-12,1.3137e-08,0,0,0
1,2159,Pair-Production in Long Quad,-5.85709317167,-3.94452592319,0.0170274254574,0.0,0.0,0.353546790019,33,0.009893151114,1e-12,7.829e-09,0,0,0
0,8756,Heading Out,-6.16584915023,-3.44272644494,0.00194076771584,0.0,0.0,0.111250790884,76,0.022784226807999998,1e-12,1.5227e-08,0,0,0
0,2233,Pair-Production in Long Quad,-2.79587818794,6.48477096806,0.0011241758467,0.0,0.0,0.0428400435973,74,0.022184641892,1e-12,9.646e-09,0,0,0
1,7632,Heading Out,-2.72584651781,6.51061380084,0.00100857443744,0.0,0.0,0.114180528593,57,0.017088170106,1e-12,1.5294e-08,0,0,0
2,7635,Heading Out,-2.7241550672,6.51122576942,0.00100578886131,0.0,0.0,0.186923205184,51,0.015289415358,1e-12,1.5303e-08,0,0,0
3,7636,Heading Out,-2.72359120651,6.5114296378,0.00100486033594,0.0,0.0,0.1711621892,49,0.014689830442,1e-12,1.5306e-08,0,0,0
0,8514,Heading Out,-4.67845674432,5.28983364793,-0.0172937876715,0.0,0.0,0.218116521768,36,0.010792528487999999,1e-12,1.3108e-08,0,0,0
0,3184,Calorimeter Contact,-6.97750593288,0.881818765374,0.0162610777649,-0.0752496319824,0.0167710753792,0.563505149481,21,0.0062956416179999995,1e-12,7.511e-09,1.49538355283,1.57133061339,1.54485617156
0,7127,Heading Out,-5.65712780823,-4.22637196516,0.0123135651244,0.0,0.0,0.0629383764116,54,0.016188792732,1e-12,1.6659e-08,0,0,0
1,350,Calorimeter Top Contact,-6.04858870461,-3.58985465098,0.0114274381898,0.0,0.0,0.293540314104,46,0.013790453067999999,1e-12,1.2376e-08,0,0,0
0,8355,Heading Out,-5.21206343057,-4.76503846232,2.2696858712e-05,0.0,0.0,1.02100725338,82,0.024582981556,1e-12,1.3994e-08,0,0,0
1,8946,Heading Out,-5.26415564528,-4.69656334105,2.82876681425e-05,0.0,0.0,0.0793134741502,54,0.016188792732,1e-12,1.4872e-08,0,0,0
2,8997,Heading Out,-5.26806644577,-4.69125246897,2.87162319271e-05,0.0,0.0,0.0546969537296,43,0.012891075694,1e-12,1.4945e-08,0,0,0
0,7916,Heading Out,6.56804292566,2.59450577935,0.0102582395281,0.0,0.0,0.4296429542,50,0.0149896229,1e-12,1.0535e-08,0,0,0
0,6798,Heading Out,3.44663904503,6.13004257787,-0.0106506382142,0.0,0.0,0.313927937459,31,0.009293566198,1e-12,6.0925e-08,0,0,0
1,6801,Heading Out,3.45289075923,6.12648106696,-0.0106514441485,0.0,0.0,0.133453928174,7,0.002098547206,1e-12,6.0952e-08,0,0,0
0,8903,Heading Out,5.99383547792,3.7335747485,-0.00292471726503,0.0,0.0,0.165087457923,99,0.029679453342,1e-12,1.2395e-08,0,0,0
0,7569,Heading Out,-4.94465462066,-5.04166281277,-0.0065246056972,0.0,0.0,0.52832266166,15,0.00449688687,1e-12,1.2279e-08,0,0,0
0,8937,Heading Out,6.66890433681,2.32295482452,0.0221131695601,0.0,0.0,0.404311962047,14,0.004197094412,1e-12,1.3104e-08,0,0,0
0,6877,Heading Out,-4.74014311506,-5.19563600392,-0.0155995055521,0.0,0.0,0.823454777488,39,0.011691905862,1e-12,5.1105e-08,0,0,0
1,6882,Heading Out,-4.74277902596,-5.19318772998,-0.0155981380016,0.0,0.0,0.159475131731,27,0.008094396366,1e-12,5.1122e-08,0,0,0
2,6884,Heading Out,-4.7436572742,-5.19237122033,-0.0155976821514,0.0,0.0,0.0786676434499,22,0.0065954340759999995,1e-12,5.1128e-08,0,0,0
0,8652,Heading Out,4.39864587724,5.52480540884,0.00193043944714,0.0,0.0,0.176220529687,63,0.018886924854,1e-12,1.2876e-08,0,0,0
0,2637,Calorimeter Contact,-2.80975091905,-6.44732414035,0.022079917077,-0.0631237774928,0.0228131102621,0.196324576767,18,0.0053962642439999995,1e-12,8.028e-09,1.5311385155,1.57172377007,1.58063377558
0,3156,Calorimeter Contact,6.51352810985,2.72446647072,-0.00108688247509,-0.103209934538,-0.00142355601407,0.0958144095834,7,0.002098547206,1e-12,7.317e-09,1.49598755819,1.57044048972,1.54546265448
0,6978,Heading Out,6.54197079881,2.65924959699,0.00481825277086,0.0,0.0,0.178704594069,102,0.030578830716,1e-12,1.747e-08,0,0,0
1,6979,Heading Out,6.54218180839,2.65868836886,0.00481818748546,0.0,0.0,0.152564192838,100,0.0299792458,1e-12,1.7473e-08,0,0,0
2,6982,Heading Out,6.54344667891,2.65532055412,0.00481779577304,0.0,0.0,0.115893327755,85,0.02548235893,1e-12,1.7488e-08,0,0,0
0,145,Pair-Production in Long Quad,-6.60429933054,-2.50065041956,-0.00167649000121,0.0,0.0,0.0491856082676,145,0.04346990641,1e-12,3.8352e-08,0,0,0
1,8238,Heading Out,-6.49072007386,-2.71750804487,0.00123882115298,0.0,0.0,0.208404540725,31,0.009293566198,1e-12,1.6051e-08,0,0,0
2,8239,Heading Out,-6.49091696863,-2.71694171064,0.00123862931051,0.0,0.0,0.0828558464948,29,0.008693981282,1e-12,1.6054e-08,0,0,0
3,8240,Heading Out,-6.4910153917,-2.71665853507,0.00123853338928,0.0,0.0,1.19104154948,28,0.008394188824,1e-12,1.6056e-08,0,0,0
0,291,Calorimeter Contact,-6.04773705126,-3.5915831792,-0.018020748979,-0.106539955181,-0.0181921937992,0.104874564522,43,0.012891075694,1e-12,5.907e-09,1.62732116026,1.56883123333,1.464629827
0,8114,Heading Out,-5.98169860015,-3.75329517082,0.00588461182573,0.0,0.0,0.400624747734,36,0.010792528487999999,1e-12,1.4607e-08,0,0,0
0,7759,Heading Out,6.56373546539,2.60438219561,0.0122748464332,0.0,0.0,0.324336588416,32,0.009593358656,1e-12,1.2751e-08,0,0,0
1,7759,Heading Out,6.56373546539,2.60438219561,0.0122748464332,0.0,0.0,0.117626133839,32,0.009593358656,1e-12,1.2751e-08,0,0,0
0,2637,Calorimeter Contact,-4.18741581664,5.67200155842,0.00148681410308,-0.08015799299,0.000360114803458,0.147069793943,2,0.000599584916,1e-12,7.295e-09,1.53158903094,1.5693711241,1.58105060247
0,9294,Heading Out,-4.74071470381,5.2339030704,6.0334916129e-06,0.0,0.0,0.132957038055,62,0.018587132396,1e-12,1.371e-08,0,0,0
1,4479,Pair-Production in Standoff Plate,-4.69299605793,5.26818913002,2.10434363923e-05,0.0,0.0,1.66995464611,42,0.012591283235999999,1e-12,9.091e-09,0,0,0
2,9561,Heading Out,-4.69275128509,5.26836222282,2.1120017469e-05,0.0,0.0,0.0537549601286,91,0.027281113678,1e-12,1.4174e-08,0,0,0
0,8363,Heading Out,-4.07656238999,-5.73144423311,-0.00991044204482,0.0,0.0,0.120383299811,15,0.00449688687,1e-12,1.4206e-08,0,0,0
0,6986,Heading Out,-4.13977792619,5.72109763913,-0.00456731142842,0.0,0.0,0.245239705255,98,0.029379660884,1e-12,1.636e-08,0,0,0
0,5657,Heading Out,-6.42613088465,-2.92792382837,-0.00335657010815,0.0,0.0,0.0506371084709,30,0.00899377374,1e-12,1.5653e-08,0,0,0
1,6731,Heading Out,-6.32134293579,-3.14797888848,-0.00359351240694,0.0,0.0,0.389881375395,171,0.051264510318,1e-12,1.5914e-08,0,0,0
2,778,Pair-Production in Long Quad,-6.32237467452,-3.14581381566,-0.00359118087165,0.0,0.0,0.521553675215,74,0.022184641892,1e-12,9.969e-09,0,0,0
3,6786,Heading Out,-6.32288898191,-3.14473053749,-0.00359001510502,0.0,0.0,0.203009658694,146,0.043769698868,1e-12,1.5981e-08,0,0,0
0,8346,Heading Out,5.22334678124,4.75256495437,0.000139401643285,0.0,0.0,0.341631675395,79,0.023683604182,1e-12,1.2542e-08,0,0,0
0,7409,Heading Out,6.86152080209,1.66942179757,-0.0034715143937,0.0,0.0,0.0480450745339,14,0.004197094412,1e-12,1.4211e-08,0,0,0
0,3160,Calorimeter Contact,-4.27111590519,-5.6102601292,-0.00279342065406,-0.0977163514298,-0.00411431566012,0.152405544183,11,0.0032977170379999998,1e-12,7.003e-09,1.49175439745,1.56940201365,1.54120562715
0,8634,Heading Out,-4.66097298893,5.30507772369,0.0112807298746,0.0,0.0,0.109726417241,30,0.00899377374,1e-12,1.5178e-08,0,0,0
1,8639,Heading Out,-4.65952559672,5.30614569984,0.0112818111468,0.0,0.0,0.572884458921,23,0.0068952265339999996,1e-12,1.5189e-08,0,0,0
0,7840,Heading Out,-6.82158398479,-1.82504553785,-0.011067929335,0.0,0.0,0.0599638707584,0,0.0,1e-12,1.7208e-08,0,0,0
0,8818,Heading Out,5.22162321876,4.75395731864,-0.022625929005,0.0,0.0,0.253268275397,129,0.038673227082,1e-12,1.2617e-08,0,0,0
0,1421,Calorimeter Top Contact,5.20918974685,-4.74283454171,-0.000800880330733,0.0,0.0,0.562577425616,1,0.000299792458,1e-12,7.355e-09,0,0,0
0,7117,Heading Out,6.34196917269,3.10595222676,0.017345178518,0.0,0.0,0.116958360773,72,0.021585056975999998,1e-12,1.2748e-08,0,0,0
0,8258,Heading Out,6.72311923282,2.16126379601,-0.0137093265757,0.0,0.0,0.0410276604425,21,0.0062956416179999995,1e-12,1.2606e-08,0,0,0
1,8274,Heading Out,6.72460246326,2.15514537484,-0.0137025447893,0.0,0.0,0.666813791652,0,0.0,1e-12,1.2643e-08,0,0,0
0,7953,Heading Out,6.54237592348,2.65781435236,-0.0125856128563,0.0,0.0,0.0641181124448,34,0.010192943572,1e-12,1.2088e-08,0,0,0
0,8817,Heading Out,3.53259666163,-6.11450018376,0.0103362602826,0.0,0.0,0.0565945475086,132,0.039572604456,1e-12,1.2807e-08,0,0,0
0,692,Calorimeter Top Contact,6.05570245943,3.59878109366,0.00174815331535,0.0,0.0,0.173456316017,15,0.00449688687,1e-12,4.057e-09,0,0,0
0,7330,Heading Out,-5.23461274329,4.74000629305,0.0068486513272,0.0,0.0,0.294352518713,66,0.019786302228,1e-12,1.3288e-08,0,0,0
0,3202,Calorimeter Contact,6.48149838848,2.730265708,0.00297724612213,-0.0518061613009,0.00427605384028,0.213683916256,19,0.0056960567019999995,1e-12,8.281e-09,1.51918057409,1.57214934175,1.56865078814
0,8329,Heading Out,5.27716505593,-4.69216193421,-0.0155906574697,0.0,0.0,0.215620240804,0,0.0,1e-12,1.2235e-08,0,0,0
0,2639,Calorimeter Contact,-4.40254140933,-5.52125831527,-0.00650860334977,-0.112246241211,-0.00675329744543,0.0691766060498,63,0.018886924854,1e-12,6.301e-09,1.50545302054,1.57048703858,1.5549398784
1,2635,Calorimeter Contact,-4.40340254823,-5.52042378078,-0.00650897423888,-0.112008231653,-0.00675329744542,0.482094919235,44,0.013190868151999999,1e-12,6.301e-09,1.50575316738,1.57048703857,1.55524038561
0,8789,Heading Out,-6.8702940425,-1.63350465886,-0.0103244045114,0.0,0.0,0.0648259102013,11,0.0032977170379999998,1e-12,1.1957e-08,0,0,0
0,7412,Heading Out,4.63810151133,-5.32508699402,0.0203138661503,0.0,0.0,1.93479332805,59,0.017687755022,1e-12,1.5717e-08,0,0,0
1,7418,Heading Out,4.6376328902,-5.32546102088,0.0203141324183,0.0,0.0,0.043802811865,57,0.017088170106,1e-12,1.5725e-08,0,0,0
0,7589,Heading Out,-1.95963859081,6.7842281446,0.0183737106245,0.0,0.0,0.0400868434283,5,0.0014989622899999999,1e-12,1.3569e-08,0,0,0
0,8971,Heading Out,-6.85611113306,-1.69217144889,0.00868649476129,0.0,0.0,0.0797630772267,122,0.036574679876,1e-12,1.2764e-08,0,0,0
0,7313,Heading Out,5.07065733386,-4.91471935733,0.00478126737197,0.0,0.0,0.449191580436,53,0.015889000274,1e-12,1.4894e-08,0,0,0
0,10012,Heading Out,-6.86401968412,-1.65840998986,0.00738356638675,0.0,0.0,0.0683108128428,0,0.0,1e-12,1.4175e-08,0,0,0
0,8153,Heading Out,3.13276581976,-6.32891423956,0.0137654804562,0.0,0.0,0.229786334149,39,0.011691905862,1e-12,1.45e-08,0,0,0
0,8355,Heading Out,-3.58673903479,6.08332509393,0.0145569405211,0.0,0.0,0.287002693334,43,0.012891075694,1e-12,1.2815e-08,0,0,0
0,2664,Calorimeter Contact,-6.4503323372,2.80192374602,-0.012779894462,-0.0720968950539,-0.0132722251012,0.379622402576,9,0.0026981321219999997,1e-12,7.766e-09,1.51820250749,1.57017987106,1.56769928643
1,2659,Calorimeter Contact,-6.44958660084,2.80322403989,-0.012780818506,-0.0717946221926,-0.0132722251012,0.0565584478274,4,0.001199169832,1e-12,7.766e-09,1.51858068505,1.57017987106,1.56807785245
0,2327,Calorimeter Contact,-4.11769855663,5.7369390161,-0.0156225785331,-0.108105186031,-0.0147102475149,0.0629438643496,7,0.002098547206,1e-12,5.892e-09,1.52356328273,1.57210410794,1.57303653892
0,162,Calorimeter Top Contact,5.25316516382,4.67722873024,-0.0167518224549,0.0,0.0,0.295365078576,43,0.012891075694,1e-12,5.489e-09,0,0,0
